Epoch: [13]  [   0/1390]  eta: 0:07:11  lr: 0.000050  loss: 0.1786 (0.1786)  loss_classifier: 0.0174 (0.0174)  loss_box_reg: 0.0280 (0.0280)  loss_mask: 0.1257 (0.1257)  loss_objectness: 0.0071 (0.0071)  loss_rpn_box_reg: 0.0005 (0.0005)  time: 0.3102  data: 0.0080  max mem: 4067
Epoch: [13]  [  10/1390]  eta: 0:06:34  lr: 0.000050  loss: 0.2416 (0.2389)  loss_classifier: 0.0234 (0.0259)  loss_box_reg: 0.0526 (0.0514)  loss_mask: 0.1584 (0.1590)  loss_objectness: 0.0003 (0.0011)  loss_rpn_box_reg: 0.0008 (0.0015)  time: 0.2857  data: 0.0104  max mem: 4067
Epoch: [13]  [  20/1390]  eta: 0:06:15  lr: 0.000050  loss: 0.2416 (0.2575)  loss_classifier: 0.0241 (0.0333)  loss_box_reg: 0.0400 (0.0530)  loss_mask: 0.1559 (0.1661)  loss_objectness: 0.0004 (0.0033)  loss_rpn_box_reg: 0.0009 (0.0019)  time: 0.2722  data: 0.0093  max mem: 4067
Epoch: [13]  [  30/1390]  eta: 0:06:11  lr: 0.000050  loss: 0.2076 (0.2463)  loss_classifier: 0.0247 (0.0292)  loss_box_reg: 0.0394 (0.0499)  loss_mask: 0.1488 (0.1626)  loss_objectness: 0.0006 (0.0028)  loss_rpn_box_reg: 0.0014 (0.0018)  time: 0.2658  data: 0.0099  max mem: 4067
Epoch: [13]  [  40/1390]  eta: 0:06:04  lr: 0.000050  loss: 0.2053 (0.2397)  loss_classifier: 0.0167 (0.0279)  loss_box_reg: 0.0383 (0.0486)  loss_mask: 0.1435 (0.1587)  loss_objectness: 0.0005 (0.0026)  loss_rpn_box_reg: 0.0015 (0.0018)  time: 0.2661  data: 0.0098  max mem: 4067
Epoch: [13]  [  50/1390]  eta: 0:06:06  lr: 0.000050  loss: 0.2014 (0.2306)  loss_classifier: 0.0176 (0.0264)  loss_box_reg: 0.0300 (0.0454)  loss_mask: 0.1403 (0.1548)  loss_objectness: 0.0003 (0.0022)  loss_rpn_box_reg: 0.0009 (0.0017)  time: 0.2747  data: 0.0085  max mem: 4067
Epoch: [13]  [  60/1390]  eta: 0:06:04  lr: 0.000050  loss: 0.2069 (0.2300)  loss_classifier: 0.0240 (0.0265)  loss_box_reg: 0.0311 (0.0449)  loss_mask: 0.1420 (0.1550)  loss_objectness: 0.0005 (0.0020)  loss_rpn_box_reg: 0.0008 (0.0016)  time: 0.2830  data: 0.0098  max mem: 4067
Epoch: [13]  [  70/1390]  eta: 0:06:05  lr: 0.000050  loss: 0.2253 (0.2285)  loss_classifier: 0.0244 (0.0265)  loss_box_reg: 0.0389 (0.0446)  loss_mask: 0.1505 (0.1536)  loss_objectness: 0.0009 (0.0020)  loss_rpn_box_reg: 0.0015 (0.0019)  time: 0.2862  data: 0.0100  max mem: 4067
Epoch: [13]  [  80/1390]  eta: 0:06:00  lr: 0.000050  loss: 0.2303 (0.2332)  loss_classifier: 0.0240 (0.0268)  loss_box_reg: 0.0471 (0.0469)  loss_mask: 0.1525 (0.1556)  loss_objectness: 0.0009 (0.0020)  loss_rpn_box_reg: 0.0019 (0.0019)  time: 0.2785  data: 0.0089  max mem: 4067
Epoch: [13]  [  90/1390]  eta: 0:05:56  lr: 0.000050  loss: 0.2207 (0.2301)  loss_classifier: 0.0240 (0.0262)  loss_box_reg: 0.0446 (0.0460)  loss_mask: 0.1515 (0.1542)  loss_objectness: 0.0005 (0.0019)  loss_rpn_box_reg: 0.0012 (0.0019)  time: 0.2656  data: 0.0085  max mem: 4067
Epoch: [13]  [ 100/1390]  eta: 0:05:55  lr: 0.000050  loss: 0.2297 (0.2342)  loss_classifier: 0.0249 (0.0267)  loss_box_reg: 0.0434 (0.0471)  loss_mask: 0.1515 (0.1567)  loss_objectness: 0.0007 (0.0018)  loss_rpn_box_reg: 0.0016 (0.0019)  time: 0.2760  data: 0.0097  max mem: 4067
Epoch: [13]  [ 110/1390]  eta: 0:05:52  lr: 0.000050  loss: 0.2158 (0.2324)  loss_classifier: 0.0257 (0.0266)  loss_box_reg: 0.0411 (0.0466)  loss_mask: 0.1478 (0.1556)  loss_objectness: 0.0007 (0.0017)  loss_rpn_box_reg: 0.0014 (0.0018)  time: 0.2773  data: 0.0091  max mem: 4067
Epoch: [13]  [ 120/1390]  eta: 0:05:49  lr: 0.000050  loss: 0.1952 (0.2319)  loss_classifier: 0.0210 (0.0265)  loss_box_reg: 0.0321 (0.0463)  loss_mask: 0.1368 (0.1556)  loss_objectness: 0.0005 (0.0017)  loss_rpn_box_reg: 0.0008 (0.0018)  time: 0.2733  data: 0.0089  max mem: 4067
Epoch: [13]  [ 130/1390]  eta: 0:05:47  lr: 0.000050  loss: 0.1952 (0.2288)  loss_classifier: 0.0187 (0.0258)  loss_box_reg: 0.0344 (0.0452)  loss_mask: 0.1371 (0.1541)  loss_objectness: 0.0004 (0.0018)  loss_rpn_box_reg: 0.0011 (0.0019)  time: 0.2806  data: 0.0108  max mem: 4067
Epoch: [13]  [ 140/1390]  eta: 0:05:46  lr: 0.000050  loss: 0.1874 (0.2283)  loss_classifier: 0.0180 (0.0258)  loss_box_reg: 0.0358 (0.0449)  loss_mask: 0.1358 (0.1540)  loss_objectness: 0.0005 (0.0017)  loss_rpn_box_reg: 0.0012 (0.0019)  time: 0.2887  data: 0.0112  max mem: 4067
Epoch: [13]  [ 150/1390]  eta: 0:05:44  lr: 0.000050  loss: 0.2095 (0.2299)  loss_classifier: 0.0237 (0.0264)  loss_box_reg: 0.0390 (0.0451)  loss_mask: 0.1358 (0.1548)  loss_objectness: 0.0006 (0.0017)  loss_rpn_box_reg: 0.0009 (0.0019)  time: 0.2913  data: 0.0108  max mem: 4067
Epoch: [13]  [ 160/1390]  eta: 0:05:41  lr: 0.000050  loss: 0.2114 (0.2302)  loss_classifier: 0.0237 (0.0265)  loss_box_reg: 0.0434 (0.0454)  loss_mask: 0.1432 (0.1547)  loss_objectness: 0.0005 (0.0016)  loss_rpn_box_reg: 0.0009 (0.0019)  time: 0.2811  data: 0.0099  max mem: 4067
Epoch: [13]  [ 170/1390]  eta: 0:05:39  lr: 0.000050  loss: 0.2504 (0.2316)  loss_classifier: 0.0274 (0.0267)  loss_box_reg: 0.0446 (0.0458)  loss_mask: 0.1571 (0.1556)  loss_objectness: 0.0004 (0.0016)  loss_rpn_box_reg: 0.0017 (0.0019)  time: 0.2795  data: 0.0098  max mem: 4067
Epoch: [13]  [ 180/1390]  eta: 0:05:36  lr: 0.000050  loss: 0.2337 (0.2313)  loss_classifier: 0.0287 (0.0268)  loss_box_reg: 0.0424 (0.0456)  loss_mask: 0.1558 (0.1554)  loss_objectness: 0.0004 (0.0016)  loss_rpn_box_reg: 0.0015 (0.0019)  time: 0.2835  data: 0.0103  max mem: 4067
Epoch: [13]  [ 190/1390]  eta: 0:05:34  lr: 0.000050  loss: 0.2205 (0.2303)  loss_classifier: 0.0239 (0.0265)  loss_box_reg: 0.0346 (0.0450)  loss_mask: 0.1520 (0.1552)  loss_objectness: 0.0003 (0.0016)  loss_rpn_box_reg: 0.0011 (0.0019)  time: 0.2825  data: 0.0101  max mem: 4067
Epoch: [13]  [ 200/1390]  eta: 0:05:33  lr: 0.000050  loss: 0.2158 (0.2300)  loss_classifier: 0.0201 (0.0263)  loss_box_reg: 0.0382 (0.0449)  loss_mask: 0.1520 (0.1554)  loss_objectness: 0.0004 (0.0016)  loss_rpn_box_reg: 0.0012 (0.0018)  time: 0.2963  data: 0.0115  max mem: 4067
